,0
2021-01-26,0.007694032767787684
2021-01-27,-0.017348990526183994
2021-01-28,0.11373973158915551
2021-01-29,0.012119405833536767
2021-01-30,0.030757451990623963
2021-01-31,0.00906460491849792
2021-02-01,0.0246931591348043
2021-02-02,0.023011698496475885
2021-02-03,0.00030289054196530607
2021-02-04,0.023917309058307135
2021-02-05,0.069052680387937
2021-02-06,-0.015039014360528569
2021-02-07,0.021572628081345302
2021-02-08,0.0646307939994244
2021-02-09,0.0568924379818474
2021-02-10,0.06402134480926724
2021-02-11,0.02466610499404287
2021-02-12,0.04056887553976107
2021-02-13,0.029829082230067083
2021-02-14,-0.01983843495429216
2021-02-15,-0.006631536179850683
2021-02-16,0.005197710589874616
2021-02-17,0.028769075040535608
2021-02-18,0.015694858687853586
2021-02-19,0.0570019615240398
2021-02-20,-0.009491378952361962
2021-02-21,0.016398672167493356
2021-02-22,-0.04497278290830142
2021-02-23,-0.050503899319762624
2021-02-24,0.022603410409121505
2021-02-25,-0.01427259886656751
2021-02-26,0.004674211740087086
2021-02-27,0.002266073989786621
2021-02-28,0.004190755811840141
2021-03-01,-0.002658709586075725
2021-03-02,-0.005477408329603195
2021-03-03,-0.006949323633725024
2021-03-04,0.0026201530371159354
2021-03-05,-0.0012318915339073477
2021-03-06,-0.004257207316408995
2021-03-07,-0.006693786386543388
2021-03-08,-0.0007389517657149236
2021-03-09,0.01089522816491173
2021-03-10,-0.005815242412910093
2021-03-11,0.01007991697485111
2021-03-12,-0.008024741932449397
2021-03-13,0.0337731294224759
2021-03-14,-0.01033411455191946
2021-03-15,-0.010884417923650025
2021-03-16,0.01653900759710636
2021-03-17,0.036283828164530796
2021-03-18,-0.020612535092730422
2021-03-19,0.06314283480111382
2021-03-20,-0.036390056677761407
2021-03-21,0.022971758784766205
2021-03-22,-0.059963242270882455
2021-03-23,-0.017980515798891483
2021-03-24,-0.06056028013751469
2021-03-25,-0.004917530782804436
2021-03-26,0.09076485275445734
2021-03-27,0.022451118103188783
2021-03-28,0.012958762518225253
2021-03-29,0.04920257494500646
2021-03-30,0.01879813220019133
2021-03-31,0.010359822485350278
2021-04-01,0.04339046299472016
2021-04-02,0.05018676466968297
2021-04-03,-0.04153229651981982
2021-04-04,0.06431730023437243
2021-04-05,0.0730845836230376
2021-04-06,0.07445065595300537
2021-04-07,-0.07829021905097344
2021-04-08,0.07175565915735338
2021-04-09,0.007975144651911403
2021-04-10,0.05116266078351117
2021-04-11,0.04852841891590898
2021-04-12,0.006385516632147814
2021-04-13,0.09483414309262872
2021-04-14,0.07595289619404522
2021-04-15,0.0876290966467912
2021-04-16,0.036441176159352384
2021-04-17,-0.029956590552912554
2021-04-18,-0.054386972317415516
2021-04-19,-0.020719461783244686
2021-04-20,0.024221598955349144
2021-04-21,-0.012784749261259054
2021-04-22,-0.006111759207363954
2021-04-23,-0.004316887107381873
2021-04-24,-0.0028602444683650807
2021-04-25,0.006049883391576971
2021-04-26,-0.037282126022836426
2021-04-27,-0.026259043536446813
2021-04-28,0.007265757460909628
2021-04-29,-0.003165534260620717
2021-04-30,-0.015224415788164136
2021-05-01,-0.0004425415021371837
2021-05-02,0.0033130212567602513
2021-05-03,0.012616825843027035
2021-05-04,-0.01673558744460979
2021-05-05,0.07245408202048953
2021-05-06,0.007048673045273679
2021-05-07,-0.0008110389345193925
2021-05-08,0.014630846495516492
2021-05-09,0.020629084820311006
2021-05-10,-0.040300359700362276
2021-05-11,0.033988628266295784
2021-05-12,-0.07986361431899025
2021-05-13,0.043589074675694395
2021-05-14,0.06592630812847666
2021-05-15,-0.03159702812253107
2021-05-16,0.008197203910685014
2021-05-17,-0.027467823876881292
2021-05-18,0.039457765409974366
2021-05-19,-0.11525766002026994
2021-05-20,0.028461793392113854
2021-05-21,0.02518057401949414
2021-05-22,0.01367320693248697
2021-05-23,0.01857895101634277
2021-05-24,-0.031935865739166625
2021-05-25,0.0018548956840589437
2021-05-26,-0.014827351013818824
2021-05-27,0.006992211378803681
2021-05-28,0.01631869270360209
2021-05-29,0.009001860070510848
2021-05-30,-0.008049902902500405
2021-05-31,-0.018521760895619188
2021-06-01,-0.0015937207115243046
2021-06-02,-0.00833294988328237
2021-06-03,-0.00577310312510626
2021-06-04,0.004191585259931463
2021-06-05,-0.005203059338130367
2021-06-06,0.0018888515115715876
2021-06-07,-0.010857438436203681
2021-06-08,0.00104929303223944
2021-06-09,0.0025311060503629967
2021-06-10,-0.015040895015947853
2021-06-11,-0.010064374120336228
2021-06-12,0.0038708506047975266
2021-06-13,0.013564587689441465
2021-06-14,-0.006788979121635785
2021-06-15,0.00882596092222765
2021-06-16,-0.02601031116467023
2021-06-17,-0.0008142303221251312
2021-06-18,-0.010698883144022675
2021-06-19,-0.006316438276517733
2021-06-20,0.007788696883520796
2021-06-21,-0.07324732533455136
2021-06-22,-0.007019765531461886
2021-06-23,0.03688089949566464
2021-06-24,-0.007163027160538071
2021-06-25,-0.010489933889563652
2021-06-26,0.00012296829774283147
2021-06-27,0.00045952358532797
2021-06-28,-0.004234054656751973
2021-06-29,0.022833065800661245
2021-06-30,0.008337880131956465
2021-07-01,-0.007185657957423097
2021-07-02,0.003243943337110755
2021-07-03,-0.000829955343922717
2021-07-04,-0.00502618233869867
2021-07-05,-0.0065740910409336495
2021-07-06,-0.009420719049067716
2021-07-07,-0.0016158464780209325
2021-07-08,0.00026044399905877924
2021-07-09,-0.011723783927959253
2021-07-10,-0.0009210032516210331
2021-07-11,-0.003652575368897071
2021-07-12,0.004476440964134465
2021-07-13,-0.006308922535757877
2021-07-14,0.013188783544029414
2021-07-15,-0.00812466016782909
2021-07-16,-0.004727594058938411
2021-07-17,-0.04952449248081925
2021-07-18,-0.005453776662211474
2021-07-19,0.027687008769570642
2021-07-20,0.02090923440797443
2021-07-21,0.011965888505440558
2021-07-22,-0.05679233062383593
2021-07-23,-0.001410493217275155
2021-07-24,-0.003965371820469743
2021-07-25,-0.01127759548908358
2021-07-26,-0.017412564041872747
2021-07-27,-0.03224693528280698
2021-07-28,-0.01873135369292578
2021-07-29,-0.036642763743386264
2021-07-30,-0.028962073757060613
2021-07-31,-0.018710812325145376
2021-08-01,-0.0014499754564717415
2021-08-02,-0.001275513465553213
2021-08-03,-0.030501088561539103
2021-08-04,0.048734342578620415
2021-08-05,0.0020875816699941208
2021-08-06,0.007198650612116664
2021-08-07,0.038818485931254365
2021-08-08,-0.010244539764547755
2021-08-09,-0.0005830207203502136
2021-08-10,-0.15173994695119764
2021-08-11,0.056210385363169024
2021-08-12,-0.019260503194366452
2021-08-13,0.06965929043269647
2021-08-14,-0.005515081901090069
2021-08-15,0.023915562883597863
2021-08-16,-0.03339545903762342
2021-08-17,0.00417004798595344
2021-08-18,0.03524513612172697
2021-08-19,0.036648628137497585
2021-08-20,0.04918606369518552
2021-08-21,0.01932384875822679
2021-08-22,0.012857406199138666
2021-08-23,-0.0005767287688941414
2021-08-24,-0.020524807821431845
2021-08-25,-0.0054187320692086205
2021-08-26,-0.026040715919981805
2021-08-27,0.03341509066005832
2021-08-28,0.0024773258222252625
2021-08-29,-0.002383773846711068
2021-08-30,0.006106482756263576
2021-08-31,-0.03868990385083759
2021-09-01,-0.015570598375831302
2021-09-02,0.011136491506483326
2021-09-03,-0.015285886600629683
2021-09-04,-0.02067689413283158
2021-09-05,-0.017704183074129798
2021-09-06,0.010959091392741538
2021-09-07,0.09113534359089548
2021-09-08,0.013405760976388681
2021-09-09,0.014996557984128911
2021-09-10,-0.006950566432592842
2021-09-11,-0.0017400830361229414
2021-09-12,0.004475401503869492
2021-09-13,0.014048893852686817
2021-09-14,-0.015154396676994697
2021-09-15,-0.04640080997880047
2021-09-16,0.015656377738270333
2021-09-17,0.010362034629231909
2021-09-18,0.008883671214135136
2021-09-19,0.01922574990609016
2021-09-20,0.03622810271441779
2021-09-21,0.02154712907204659
2021-09-22,-0.03877068549264717
2021-09-23,-0.004230421300466247
2021-09-24,0.034339702437381936
2021-09-25,-0.0030467320562034272
2021-09-26,-0.001054352760154087
2021-09-27,0.025948275717148306
2021-09-28,0.018928440237196975
2021-09-29,0.017422964331761825
2021-09-30,0.03336729344138578
2021-10-01,0.07611739455514255
2021-10-02,0.015898742034393454
2021-10-03,0.006153470367919578
2021-10-04,-0.040428505722176156
2021-10-05,0.026659667429896006
2021-10-06,-0.013207611996999602
2021-10-07,0.012018450215544485
2021-10-08,-0.009387524470783948
2021-10-09,-0.05245174694095578
2021-10-10,-0.03893490700659907
2021-10-11,0.0034682776008014837
2021-10-12,-0.0029490916695198433
2021-10-13,0.049922637628409205
2021-10-14,0.02187865700898617
2021-10-15,0.05835098879169642
2021-10-16,-0.01764091820336
2021-10-17,-0.014307038382143533
2021-10-18,-0.004424321149385624
2021-10-19,0.018919614471802904
2021-10-20,0.06541903826644657
2021-10-21,-0.020492933100064392
2021-10-22,0.007772705708407379
2021-10-23,0.04332021372225747
2021-10-24,-0.019750680428289202
2021-10-25,0.04392429211069926
2021-10-26,0.0121347696826688
2021-10-27,-0.11675498158357345
2021-10-28,0.11788862650905796
2021-10-29,0.03775650906443495
2021-10-30,0.00995504689118798
2021-10-31,-0.09091103264180256
2021-11-01,0.053349097135804824
2021-11-02,0.03697399456498318
2021-11-03,0.06869754422524399
2021-11-04,-0.017646582573253577
2021-11-05,-0.009770504073516872
2021-11-06,0.014726768662125522
2021-11-07,0.022576788541388337
2021-11-08,0.04110648361229963
2021-11-09,-0.02292432253458887
2021-11-10,-0.03929134756822783
2021-11-11,0.015785318447387953
2021-11-12,-0.01961386039246449
2021-11-13,0.025978830182402213
2021-11-14,0.004180235588251202
2021-11-15,-0.021275769258895072
2021-11-16,-0.036307163507916074
2021-11-17,0.006518813279342783
2021-11-18,-0.042026570642069605
2021-11-19,0.028161456552547648
2021-11-20,0.00919851159297358
