,0
2022-02-13,0.0
2022-02-14,0.0004900289411904346
2022-02-15,0.026068375173972536
2022-02-16,-0.00521835956315253
2022-02-17,-0.050453643592909936
2022-02-18,-0.010463807720859752
2022-02-19,0.006578097059267707
2022-02-20,-0.03366673439809431
2022-02-21,-0.013938784131671933
2022-02-22,0.005340995648600133
2022-02-23,-0.0024751404444102176
2022-02-24,0.001139105668095386
2022-02-25,0.004365210640074224
2022-02-26,-0.00027970434609247974
2022-02-27,-0.0032846481543933326
2022-02-28,0.002228695747711118
2022-03-01,9.618062793514959e-05
2022-03-02,-0.0005959799404076094
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,-0.001921532712428231
2022-03-11,-0.0006459035476549246
2022-03-12,-0.00041292485125421496
2022-03-13,-0.0012594187893273379
2022-03-14,0.0007789557245019285
2022-03-15,0.00010630316287696395
2022-03-16,0.0032348780806292776
2022-03-17,-0.0011839640304484034
2022-03-18,0.0007897253493471812
2022-03-19,0.0019918060819101857
2022-03-20,-0.0037310187554049357
2022-03-21,0.002133948960795884
2022-03-22,0.003650550333272218
2022-03-23,0.0009187912485961736
2022-03-24,0.005587865133367842
2022-03-25,-0.0038424208430418716
2022-03-26,0.0017172242805516547
2022-03-27,0.018119404132407313
2022-03-28,-0.0025968802173901295
2022-03-29,0.011854909275409886
2022-03-30,0.006515542034943866
2022-03-31,-0.022751971079954747
2022-04-01,0.017288025408320085
2022-04-02,-0.0051044863069764634
2022-04-03,0.01698548241949105
2022-04-04,-0.007804658823704846
2022-04-05,-0.01137548675938882
2022-04-06,-0.054955868428629095
2022-04-07,0.010432336658744878
2022-04-08,0.01417563966480917
2022-04-09,0.006551226608106919
2022-04-10,-0.008216741858360632
2022-04-11,-0.0460186447638421
2022-04-12,0.008454236568677276
2022-04-13,0.005265894797015225
2022-04-14,-0.006875059542491679
2022-04-15,0.0018401743213203314
2022-04-16,-2.2226294743576958e-05
2022-04-17,-0.004142987963994149
2022-04-18,0.0013932259996871643
2022-04-19,0.0015968862996644795
2022-04-20,-0.000917647861473192
2022-04-21,-0.011933708923595687
2022-04-22,0.0
2022-04-23,-0.00038131514988815063
2022-04-24,0.0
2022-04-25,0.0011607809273992409
2022-04-26,-0.002485134864850691
2022-04-27,0.0014695025622644131
2022-04-28,0.00035716538092445127
2022-04-29,-0.0010810198729871434
2022-04-30,-0.0011377579154850936
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.00035485625357556394
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,-0.0019430762014187586
2022-06-02,0.0006070047570205794
2022-06-03,-0.0006022052544844003
2022-06-04,0.0
2022-06-05,0.00020036533712297633
2022-06-06,0.0023214620445308753
2022-06-07,-0.001531130197009234
2022-06-08,-0.001437181352704986
2022-06-09,-0.0006932155152015174
2022-06-10,-0.011616486963458628
2022-06-11,-0.007780211373374035
2022-06-12,-0.006037280930675348
2022-06-13,0.0
2022-06-14,-0.0003058539325769827
2022-06-15,0.0005314478429225833
2022-06-16,-0.002288905936184804
2022-06-17,0.0
2022-06-18,-0.0015834846500605293
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0018051518803112732
2022-07-08,-0.0021204162621177858
2022-07-09,0.0005859719822660647
2022-07-10,-0.00699186035674948
2022-07-11,-0.016396674236959008
2022-07-12,-0.007278758131111673
2022-07-13,0.01271844875369621
2022-07-14,0.011545608597638202
2022-07-15,-8.480800648680287e-05
2022-07-16,0.008320566705718235
2022-07-17,-0.0013445142756869366
2022-07-18,0.023834254700484614
2022-07-19,0.003209034725492943
2022-07-20,-0.023967028838833726
2022-07-21,0.020588289577459173
2022-07-22,-0.017685773349682243
2022-07-23,-0.005121530921142203
2022-07-24,0.00353578917897468
2022-07-25,-0.03395849454075406
2022-07-26,0.0005536640048253716
2022-07-27,0.04664772342270407
2022-07-28,0.024187679020100328
2022-07-29,0.005986416246208437
2022-07-30,-0.0021946448554200915
2022-07-31,-0.0066775925843712836
2022-08-01,-0.005707604607040118
2022-08-02,-0.008531687566548207
2022-08-03,0.0015147154102781446
2022-08-04,0.0030529616369459056
2022-08-05,0.022480064389092336
2022-08-06,-0.00519432154828503
2022-08-07,0.009961877939886454
2022-08-08,0.01327922074283494
2022-08-09,-0.014821691702593953
2022-08-10,0.025074737054970875
2022-08-11,-0.00043955320314637003
2022-08-12,0.010982304094010686
2022-08-13,0.0034674621872203826
2022-08-14,-0.005094664010453109
2022-08-15,-0.01038527923167809
2022-08-16,-0.00014869890934687824
2022-08-17,-0.018639922618682414
2022-08-18,-0.014983333973810464
2022-08-19,-0.04385212199615762
2022-08-20,-0.0002781758749048624
2022-08-21,0.009439416463060013
2022-08-22,-0.0002479945722934085
2022-08-23,0.007083601792357674
2022-08-24,0.0015315918780844928
2022-08-25,0.0005407417449445617
2022-08-26,-0.009569798510402183
2022-08-27,-0.0013120101488353075
2022-08-28,-0.0029247021618287183
2022-08-29,0.0011419676393789047
2022-08-30,-0.000747329507369332
2022-08-31,0.0003773600192154003
2022-09-01,0.0003892133630598593
2022-09-02,-0.00038526607059408136
2022-09-03,-0.0003944485788397456
2022-09-04,0.00041854821620357363
2022-09-05,-0.0004076167476045889
2022-09-06,-0.00510648606347841
2022-09-07,0.0040505126904568645
2022-09-08,0.0029274040789921685
2022-09-09,0.00633144437372013
2022-09-10,-9.167327975145856e-05
2022-09-11,-0.0009049676887299407
2022-09-12,-0.0004426073214952586
2022-09-13,-0.008374908550685234
2022-09-14,0.0009217281036602021
2022-09-15,-0.005961080251282724
2022-09-16,0.002630965729382151
2022-09-17,0.006025488740170282
2022-09-18,-0.02237319986922237
2022-09-19,0.005042083954730492
2022-09-20,-0.004579196143683961
2022-09-21,-0.0017267812044421404
2022-09-22,0.014603320965984823
2022-09-23,0.002196063958801675
2022-09-24,-0.0017763214252842774
2022-09-25,0.0023202911442030683
2022-09-26,-0.001836935157388142
2022-09-27,-0.0018538745395944023
2022-09-28,-0.0025269965714650455
2022-09-29,0.002707446430377791
2022-09-30,-0.0020762015053902294
2022-10-01,-0.0014057781544762893
2022-10-02,-0.003640681409714075
2022-10-03,0.0012891001907200383
2022-10-04,0.0016331921358043733
2022-10-05,0.0008483846718976285
2022-10-06,0.00033714917004146194
2022-10-07,0.002420823698504382
2022-10-08,-0.00011627505230327184
2022-10-09,0.0017165978882314192
2022-10-10,-0.0073378431798534205
2022-10-11,-0.0006840064662581025
2022-10-12,-0.00010183889174608662
2022-10-13,-0.0019276769784642989
2022-10-14,0.0006004321960699777
2022-10-15,-0.0012069534774751256
2022-10-16,0.00013073215227943358
2022-10-17,0.003272382452655709
2022-10-18,-0.0004380179997018896
2022-10-19,-0.0027352658928035956
2022-10-20,-0.0022166856226606413
2022-10-21,0.0013809178559518465
2022-10-22,1.5989097649660167e-05
2022-10-23,0.0037098607533838646
2022-10-24,-0.007118008624594996
2022-10-25,0.0013065843217783257
2022-10-26,0.011708479686875384
2022-10-27,-0.0008219029892967411
2022-10-28,0.002792141359907019
2022-10-29,0.024986680863146704
2022-10-30,-0.003845606073475283
2022-10-31,0.002646309434956473
