,0
2021-05-24,3303909.9744334705
2021-05-25,3310038.382785566
2021-05-26,3260959.2818147913
2021-05-27,3283760.5984109123
2021-05-28,3337347.2785285767
2021-05-29,3367389.611736591
2021-05-30,3340282.452327223
2021-05-31,3278414.5394213856
2021-06-01,3273189.6622689473
2021-06-02,3245914.3368547824
2021-06-03,3227175.338652859
2021-06-04,3240702.3192335707
2021-06-05,3223840.7527693817
2021-06-06,3229930.1092483164
2021-06-07,3194861.341933912
2021-06-08,3198213.6876789746
2021-06-09,3206308.7056942126
2021-06-10,3158082.953063146
2021-06-11,3126298.8247204623
2021-06-12,3138400.260416909
2021-06-13,3180971.3659539
2021-06-14,3159375.8177639176
2021-06-15,3187260.345270133
2021-06-16,3104358.7119268426
2021-06-17,3101831.0489328383
2021-06-18,3068644.9210078046
2021-06-19,3049262.014771709
2021-06-20,3073011.7923232
2021-06-21,2847921.89781399
2021-06-22,2827930.1538394196
2021-06-23,2932226.7616239307
2021-06-24,2911223.141689562
2021-06-25,2880684.6033954704
2021-06-26,2881038.836277484
2021-06-27,2882362.7415729994
2021-06-28,2870158.660184594
2021-06-29,2935693.1817309265
2021-06-30,2960170.6395844007
2021-07-01,2938899.8658727407
2021-07-02,2948433.490511074
2021-07-03,2945986.422379424
2021-07-04,2931179.3574532145
2021-07-05,2911909.5175000117
2021-07-06,2884477.2360393377
2021-07-07,2879816.363656552
2021-07-08,2880566.3945468576
2021-07-09,2846795.2565470496
2021-07-10,2844173.3488590703
2021-07-11,2833784.791340154
2021-07-12,2846470.0616636504
2021-07-13,2828511.9025442605
2021-07-14,2865816.533778628
2021-07-15,2842532.7483383305
2021-07-16,2829094.4074049485
2021-07-17,2688984.9426978943
2021-07-18,2674319.8193723704
2021-07-19,2748363.7356639695
2021-07-20,2805829.917251344
2021-07-21,2839404.165206403
2021-07-22,2678147.785081304
2021-07-23,2674370.2757955864
2021-07-24,2663765.403266445
2021-07-25,2633724.53457059
2021-07-26,2587864.6374437283
2021-07-27,2504413.9339594156
2021-07-28,2457502.8707689303
2021-07-29,2367453.173676651
2021-07-30,2298886.8202442406
2021-07-31,2255872.7803939003
2021-08-01,2252601.8202294065
2021-08-02,2249728.596275174
2021-08-03,2181109.425120758
2021-08-04,2287404.359046051
2021-08-05,2292179.50245786
2021-08-06,2308680.1018363093
2021-08-07,2398299.567889209
2021-08-08,2373730.09259867
2021-08-09,2372346.1587701663
2021-08-10,2012366.4784885037
2021-08-11,2125482.373736266
2021-08-12,2084544.5136873492
2021-08-13,2229752.40538618
2021-08-14,2217455.138251323
2021-08-15,2270486.8260517293
2021-08-16,2194662.876256855
2021-08-17,2203814.725763837
2021-08-18,2281488.4757604497
2021-08-19,2365101.8985085804
2021-08-20,2481431.9511342277
2021-08-21,2529382.7668617773
2021-08-22,2561904.0685284203
2021-08-23,2560426.544748953
2021-08-24,2507874.281977088
2021-08-25,2494284.7831797954
2021-08-26,2429331.821717477
2021-08-27,2510508.1647835313
2021-08-28,2516727.511487057
2021-08-29,2510728.202265876
2021-08-30,2526059.920738677
2021-08-31,2428326.905283843
2021-09-01,2390516.402316443
2021-09-02,2417138.367926949
2021-09-03,2380190.2649367866
2021-09-04,2330975.3228126923
2021-09-05,2289707.3089563376
2021-09-06,2314800.4206178184
2021-09-07,2525760.5522951726
2021-09-08,2559620.294542833
2021-09-09,2598005.7887072978
2021-09-10,2579948.176880627
2021-09-11,2575458.8528239606
2021-09-12,2586985.065247043
2021-09-13,2623329.3438271848
2021-09-14,2583574.3703364274
2021-09-15,2463694.426912348
2021-09-16,2502266.957491759
2021-09-17,2528195.5343568716
2021-09-18,2550655.192249143
2021-09-19,2599693.4510719953
2021-09-20,2693875.412443431
2021-09-21,2751920.6936593624
2021-09-22,2645226.8419447877
2021-09-23,2634036.4179680594
2021-09-24,2724488.44477031
2021-09-25,2716187.6584888725
2021-09-26,2713323.8385340483
2021-09-27,2783729.913606241
2021-09-28,2836421.578912434
2021-09-29,2885840.4509116653
2021-09-30,2982133.136062256
2021-10-01,3209125.3405958717
2021-10-02,3260146.39654204
2021-10-03,3280207.6107882415
2021-10-04,3147593.718625563
2021-10-05,3231507.5203685504
2021-10-06,3188827.0228741365
2021-10-07,3227151.781694532
2021-10-08,3196856.8153729406
2021-10-09,3029176.0906865294
2021-10-10,2911235.401289036
2021-10-11,2921332.3738219873
2021-10-12,2912717.09685445
2021-10-13,3058127.616994787
2021-10-14,3125035.342216724
2021-10-15,3307384.2444440676
2021-10-16,3249038.949520748
2021-10-17,3202554.8245648756
2021-10-18,3188385.6935224864
2021-10-19,3248708.721631344
2021-10-20,3461236.1218082835
2021-10-21,3390305.24152054
2021-10-22,3416657.08642455
2021-10-23,3564667.4016241273
2021-10-24,3494262.794941509
2021-10-25,3647745.814658068
2021-10-26,3692010.3699798626
2021-10-27,3260949.7672265014
2021-10-28,3645378.656399866
2021-10-29,3783015.4286835254
2021-10-30,3820675.5246661576
2021-10-31,3473333.9673294965
2021-11-01,3658633.198537648
2021-11-02,3793907.4825356463
2021-11-03,4054539.609603623
2021-11-04,3982990.841586225
2021-11-05,3944075.0133437268
2021-11-06,4002158.493651309
2021-11-07,4092514.379671596
2021-11-08,4260743.254952667
2021-11-09,4163068.602339058
2021-11-10,3999496.0269341776
2021-11-11,4062629.3453483963
2021-11-12,3982945.5005424037
2021-11-13,4086417.7653267574
2021-11-14,4103499.9542978383
2021-11-15,4016194.836116311
2021-11-16,3870378.193521788
2021-11-17,3895608.4662857964
2021-11-18,3731889.401883592
2021-11-19,3836984.84313365
2021-11-20,3872279.392695279
2021-11-21,3931578.929117097
2021-11-22,4020276.4618944842
2021-11-23,3985550.1736133206
2021-11-24,4031821.4851700575
2021-11-25,4028015.322086633
2021-11-26,4085052.698197574
2021-11-27,4033271.3052261816
2021-11-28,3252641.279133823
2021-11-29,3201109.270870434
2021-11-30,3180383.0291532087
2021-12-01,3209976.771718615
2021-12-02,3265826.2595856194
2021-12-03,3332833.078887829
2021-12-04,3155977.11193625
2021-12-05,3152605.285391931
2021-12-06,3123843.087516081
2021-12-07,3115110.252692579
2021-12-08,3092328.4025141546
2021-12-09,3171193.400710128
2021-12-10,3219102.4498748807
2021-12-11,3131957.2978084823
2021-12-12,3104246.4947091383
2021-12-13,3265834.8258933043
2021-12-14,3248648.073347162
2021-12-15,3107084.6602150197
2021-12-16,3159478.2707221243
2021-12-17,3180757.012529126
2021-12-18,3124112.464874088
2021-12-19,3141233.8764464925
2021-12-20,3168038.9049942703
2021-12-21,3107760.2354914844
2021-12-22,3074657.8932935614
2021-12-23,3066432.3020905764
2021-12-24,3064391.0090711005
2021-12-25,3050561.367768939
2021-12-26,3033010.7310208655
2021-12-27,3031097.129959599
2021-12-28,3089301.9505205266
2021-12-29,3078017.902518664
2021-12-30,3036328.7513692784
2021-12-31,3049178.164455325
2022-01-01,3009524.9470419525
2022-01-02,2970915.679893028
2022-01-03,2899441.150101189
2022-01-04,2883361.1722066933
2022-01-05,2620579.3908997853
2022-01-06,2579314.0933584026
2022-01-07,2543658.136104402
2022-01-08,2583648.2028284357
2022-01-09,2600082.3747958792
2022-01-10,2626204.5442181462
2022-01-11,2661761.2497305004
2022-01-12,2633280.298165353
2022-01-13,2585289.569528083
2022-01-14,2557801.9866890125
2022-01-15,2540444.413545227
2022-01-16,2564035.429969148
2022-01-17,2367499.9699628474
2022-01-18,2383812.325718046
2022-01-19,2426703.4466413027
2022-01-20,2423372.241015285
2022-01-21,2452264.9770206497
2022-01-22,2494451.939565855
2022-01-23,2462822.7562921317
2022-01-24,2537875.502234353
2022-01-25,2494152.18170517
2022-01-26,2518138.6646329886
2022-01-27,2546508.4396590213
2022-01-28,2477820.3713485235
2022-01-29,2426674.6428811713
2022-01-30,2481755.465199501
2022-01-31,2416453.0984867197
2022-02-01,2337840.7024957053
2022-02-02,2475654.1974542863
2022-02-03,2478887.497984791
2022-02-04,2307990.8515790296
2022-02-05,2304794.857313906
2022-02-06,2312465.565958712
2022-02-07,2444422.940969557
2022-02-08,2429392.5426705745
2022-02-09,2478957.6521917633
2022-02-10,2389981.6350081507
2022-02-11,2281189.030063842
2022-02-12,2300729.2099193833
2022-02-13,2296039.494214561
2022-02-14,2284356.4962306693
2022-02-15,2111121.893243781
2022-02-16,2161183.1742885397
2022-02-17,2374567.7196813673
2022-02-18,2419953.015531176
2022-02-19,2391296.8683512677
2022-02-20,2547668.9602976516
2022-02-21,2771315.1693240805
2022-02-22,2608746.780311885
2022-02-23,2698787.7996695284
2022-02-24,2683817.1449865424
2022-02-25,2489619.3457380175
2022-02-26,2483588.766864462
2022-02-27,2654053.7492785994
2022-02-28,2205793.0056958157
2022-03-01,2167830.2217549914
2022-03-02,2202283.598279572
2022-03-03,2252072.4428628846
2022-03-04,2336471.718431553
2022-03-05,2300475.7205754877
2022-03-06,2307265.3040963933
2022-03-07,2317488.3553264574
2022-03-08,2301689.6170836682
2022-03-09,2221854.1086568595
2022-03-10,2284245.230951426
2022-03-11,2285918.0650655446
2022-03-12,2286957.5647794
2022-03-13,2373245.3452004963
2022-03-14,2291512.847530455
2022-03-15,2278476.7575803986
2022-03-16,2095566.9457258272
2022-03-17,2088314.8784360192
2022-03-18,1998907.544854884
2022-03-19,1893713.817989036
2022-03-20,1947526.4892251773
2022-03-21,1906996.4552154562
2022-03-22,1787337.8420388524
2022-03-23,1709918.3543971982
2022-03-24,1654459.4030027664
2022-03-25,1701825.0793949214
2022-03-26,1654165.7764704684
2022-03-27,1544100.8616675318
2022-03-28,1553879.9065732565
2022-03-29,1521633.134514465
2022-03-30,1501511.2608486307
2022-03-31,1556985.3116209917
2022-04-01,1489306.8999835455
2022-04-02,1488934.2405494882
2022-04-03,1473179.3986339543
2022-04-04,1499544.6402930112
2022-04-05,1549496.8236206663
2022-04-06,1574953.06283639
2022-04-07,1548051.020618177
2022-04-08,1379245.60437367
2022-04-09,1361459.0647469782
2022-04-10,1397092.3845886015
2022-04-11,1567205.5421839994
2022-04-12,1505742.6390304263
2022-04-13,1454506.2742990046
2022-04-14,1505748.2453369342
2022-04-15,1474863.10757035
2022-04-16,1467232.1576903644
2022-04-17,1517945.6605556575
2022-04-18,1467942.062991054
2022-04-19,1426982.3436265585
2022-04-20,1447347.6648332477
2022-04-21,1484601.3571768897
2022-04-22,1494302.3898962762
2022-04-23,1503102.3211342385
2022-04-24,1523054.6655828655
2022-04-25,1462010.8258222172
2022-04-26,1590353.4801445866
2022-04-27,1538007.5743116715
2022-04-28,1536576.31985966
2022-04-29,1624508.4622617406
2022-04-30,1746108.419358666
2022-05-01,1671373.8481927575
2022-05-02,1675709.9457075386
2022-05-03,1707039.1888519279
2022-05-04,1528965.0063729712
2022-05-05,1702931.2779461606
2022-05-06,1732263.081530018
2022-05-07,1810133.947646951
2022-05-08,1906364.7928251051
2022-05-09,2342615.068032077
2022-05-10,2175055.752766202
2022-05-11,2804386.230570271
2022-05-12,2988864.9849909977
2022-05-13,2754887.547720548
2022-05-14,2686694.937106278
2022-05-15,2554020.914000313
2022-05-16,2692127.151937045
2022-05-17,2593702.767011589
2022-05-18,2790054.270815833
2022-05-19,2672697.8859700756
2022-05-20,2742191.0517322156
2022-05-21,2709033.3057061387
2022-05-22,2634139.0771613126
2022-05-23,2708283.6415660838
2022-05-24,2660892.2467604033
2022-05-25,2683883.4915702674
2022-05-26,2723008.7993159587
2022-05-27,2722632.879123261
2022-05-28,2714336.7986263274
2022-05-29,2682075.187580828
2022-05-30,2556020.5152544156
2022-05-31,2553707.6407428253
2022-06-01,2703115.708812039
2022-06-02,2603774.382362794
2022-06-03,2756790.9481970314
2022-06-04,2679839.2845308026
2022-06-05,2685702.515433976
2022-06-06,2537289.9683249365
2022-06-07,2590033.341063249
2022-06-08,2631896.51525723
2022-06-09,2600724.9838890824
2022-06-10,2829684.97080798
2022-06-11,3123172.416859906
2022-06-12,3429195.9523315933
2022-06-13,3907400.299033393
2022-06-14,3733093.7290601605
2022-06-15,3270066.821625787
2022-06-16,3772673.4305504877
2022-06-17,3639235.1334209237
2022-06-18,3886478.820119328
2022-06-19,3463476.5043120994
2022-06-20,3393558.554607629
2022-06-21,3358884.9057222526
2022-06-22,3437926.8712965427
2022-06-23,3152677.1764736474
2022-06-24,3013284.1742379526
2022-06-25,3003873.0857899394
2022-06-26,3004245.576818156
2022-06-27,2988985.930860944
2022-06-28,2874956.2228250867
2022-06-29,2851794.1994788167
2022-06-30,2833206.988834001
2022-07-01,2804434.6186047993
2022-07-02,2818657.6443050224
2022-07-03,2817182.502788703
2022-07-04,2834378.4749708683
2022-07-05,2872893.5008319095
2022-07-06,2804115.824357626
2022-07-07,2657597.95708308
2022-07-08,2708803.6767879543
2022-07-09,2673631.0865110657
2022-07-10,2808034.1969292467
2022-07-11,3015193.8013047096
2022-07-12,3133723.097801509
2022-07-13,2851607.311307301
2022-07-14,2670654.6743958634
2022-07-15,2635110.517554377
2022-07-16,2418214.447439608
2022-07-17,2441750.7637590626
2022-07-18,1963580.1400466226
2022-07-19,1907548.570731155
2022-07-20,2031094.5115269218
2022-07-21,1905327.0084639362
2022-07-22,2003321.8766741941
2022-07-23,2000811.074050603
2022-07-24,1968430.8157548623
2022-07-25,2155677.1014425866
2022-07-26,2171469.2984435107
2022-07-27,1927198.168442589
2022-07-28,1885389.4112546206
2022-07-29,1863860.4749616904
2022-07-30,1837208.1799838191
2022-07-31,1831804.6723003667
2022-08-01,1791130.585427452
2022-08-02,1765133.1092519527
2022-08-03,1781210.5978561444
2022-08-04,1791071.0557462976
2022-08-05,1813276.9295386758
2022-08-06,1794854.2059847973
2022-08-07,1785195.018553641
2022-08-08,1776829.214432
2022-08-09,1812545.5599886137
2022-08-10,1738011.313779967
2022-08-11,1737899.0463576682
2022-08-12,1704594.6348458386
2022-08-13,1672518.9704401111
2022-08-14,1673060.831657484
2022-08-15,1717740.5639338412
2022-08-16,1746768.2356835753
2022-08-17,1776541.0409712722
2022-08-18,1760683.7996678292
2022-08-19,1888005.8376379767
2022-08-20,1900843.5365007636
2022-08-21,1831548.88916678
2022-08-22,1832050.8760830185
2022-08-23,1780775.0079203974
2022-08-24,1795825.7434263034
2022-08-25,1787212.4851649308
2022-08-26,1972755.9029544014
2022-08-27,1983450.3601523123
2022-08-28,2043450.5279839737
2022-08-29,1954604.2578094252
2022-08-30,2003215.159874916
2022-08-31,1998803.6735144577
2022-09-01,1962279.8099958708
2022-09-02,1955427.5081212071
2022-09-03,1949736.7173280513
2022-09-04,1934717.6263916423
2022-09-05,1973752.1587637186
2022-09-06,1981543.5873487417
2022-09-07,1974416.3638704468
2022-09-08,1955177.2027505832
2022-09-09,1866571.0763611281
2022-09-10,2010493.6865873989
2022-09-11,1995639.0929126039
2022-09-12,1957147.5662895255
2022-09-13,2018961.0116351596
2022-09-14,2028662.8140129137
2022-09-15,2017096.5832370888
2022-09-16,2004116.5171230843
2022-09-17,1982004.8073134674
2022-09-18,1960108.6670939182
2022-09-19,1955007.2950030186
2022-09-20,1927287.1996930023
2022-09-21,1916331.5995152039
2022-09-22,1967409.0121623285
2022-09-23,1952464.8280276034
2022-09-24,1973931.8980161839
2022-09-25,1998163.3774633682
2022-09-26,1936364.7138784348
2022-09-27,1961260.2974484197
2022-09-28,1969404.4298343973
2022-09-29,2001423.4551718635
2022-09-30,1995800.2879980032
2022-10-01,1993835.5857123658
2022-10-02,2006197.7568754435
2022-10-03,2019025.6666787628
2022-10-04,2077251.611416575
2022-10-05,2092907.3028774634
2022-10-06,2080008.725152269
2022-10-07,2069904.2698053105
2022-10-08,2049471.1423560658
2022-10-09,2059342.0645355743
2022-10-10,2007355.3690662337
2022-10-11,1993871.9963069973
2022-10-12,1991680.114011402
2022-10-13,1964566.2043925878
2022-10-14,1995889.127502311
2022-10-15,1989907.1218896797
2022-10-16,1988157.0020046534
2022-10-17,2009157.928813799
2022-10-18,2016728.9293092573
2022-10-19,2006837.6757775503
2022-10-20,1992993.7610294144
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
