,0
2021-03-24,1882843.7849362725
2021-03-25,1861002.0549396402
2021-03-26,2008017.1057508425
2021-03-27,2025881.3919343208
2021-03-28,2048939.4436402482
2021-03-29,2129204.513888904
2021-03-30,2155120.8053544527
2021-03-31,2162301.312599433
2021-04-01,2234322.714793343
2021-04-02,2319412.5229547666
2021-04-03,2235088.4846143513
2021-04-04,2343842.076996961
2021-04-05,2465750.1118753664
2021-04-06,2581573.0969651323
2021-04-07,2460568.3271252518
2021-04-08,2585694.3459433895
2021-04-09,2593672.779296516
2021-04-10,2698864.419181747
2021-04-11,2712140.968878444
2021-04-12,2733271.513437867
2021-04-13,2864215.361360367
2021-04-14,2887332.656796008
2021-04-15,3143042.7869320996
2021-04-16,3325964.9401839096
2021-04-17,3250656.6624325067
2021-04-18,3138122.0806600465
2021-04-19,3116389.7006074516
2021-04-20,3179354.2028582487
2021-04-21,3131623.2842363836
2021-04-22,3076047.0525901136
2021-04-23,3065282.6065458157
2021-04-24,2983780.68672524
2021-04-25,3012140.332307892
2021-04-26,3248230.811063259
2021-04-27,3372625.4579248675
2021-04-28,3382418.71015134
2021-04-29,3390868.330889687
2021-04-30,3480405.4986243877
2021-05-01,3555054.2495111707
2021-05-02,3516583.7196301953
2021-05-03,3605025.7856116304
2021-05-04,3592376.436672311
2021-05-05,3873599.5693194475
2021-05-06,3903799.5720187486
2021-05-07,3903644.3547966927
2021-05-08,3950707.8471196615
2021-05-09,3999718.012681967
2021-05-10,3887778.1327965437
2021-05-11,3998478.347527026
2021-05-12,3775517.394529639
2021-05-13,3894448.613530547
2021-05-14,4123850.7759659407
2021-05-15,4018234.026754474
2021-05-16,4045813.63087463
2021-05-17,3987225.455492569
2021-05-18,4185283.6438806667
2021-05-19,3406226.2367787
2021-05-20,3580343.927010051
2021-05-21,3438277.7408745284
2021-05-22,3354908.408532325
2021-05-23,3268059.308469345
2021-05-24,3423606.6489794524
2021-05-25,3435444.7343912865
2021-05-26,3490515.2379574175
2021-05-27,3463855.7978864545
2021-05-28,3423373.0779988067
2021-05-29,3399692.7111309865
2021-05-30,3421286.819767942
2021-05-31,3441472.4801199757
2021-06-01,3441844.4015063355
2021-06-02,3440470.6250373875
2021-06-03,3435719.8728449056
2021-06-04,3443901.1735448707
2021-06-05,3453353.8343478786
2021-06-06,3456040.4872201723
2021-06-07,3476778.7902534087
2021-06-08,3481504.2848665863
2021-06-09,3458145.343755629
2021-06-10,3455941.3641142393
2021-06-11,3447366.791978908
2021-06-12,3472111.0905053937
2021-06-13,3451531.432423346
2021-06-14,3465185.944802241
2021-06-15,3422899.2419340583
2021-06-16,3447536.58416803
2021-06-17,3434473.181759045
2021-06-18,3496705.4035259457
2021-06-19,3529157.8769452716
2021-06-20,3499128.3991212533
2021-06-21,3807997.272313073
2021-06-22,3847782.7291214922
2021-06-23,3678895.5713782236
2021-06-24,3568944.522787294
2021-06-25,3714146.875340819
2021-06-26,3694212.1049288935
2021-06-27,3576063.4881724864
2021-06-28,3529809.2162786
2021-06-29,3389897.6409141407
2021-06-30,3388427.0041266195
2021-07-01,3498485.037989912
2021-07-02,3477441.5107485848
2021-07-03,3441737.7363184034
2021-07-04,3382558.832093885
2021-07-05,3452344.464565417
2021-07-06,3368576.975385978
2021-07-07,3379445.27664826
2021-07-08,3526439.817023204
2021-07-09,3301853.6724209758
2021-07-10,3389499.408457894
2021-07-11,3379468.5519944686
2021-07-12,3471311.2331617065
2021-07-13,3593576.296202932
2021-07-14,3589136.277165375
2021-07-15,3760976.4574987353
2021-07-16,3927355.682628913
2021-07-17,3576775.957351372
2021-07-18,3565084.6097750193
2021-07-19,3801260.608705892
2021-07-20,4006327.1919217827
2021-07-21,3587066.074821895
2021-07-22,3340107.493506007
2021-07-23,3216751.7314051203
2021-07-24,3150589.963234706
2021-07-25,3146001.670189678
2021-07-26,3040180.1848344957
2021-07-27,2946278.696588806
2021-07-28,2913719.800482092
2021-07-29,2922321.056699337
2021-07-30,2793689.693949443
2021-07-31,2727322.647146304
2021-08-01,2775253.967373677
2021-08-02,2769703.8312466806
2021-08-03,2707689.9569071336
2021-08-04,2671618.4970437954
2021-08-05,2654420.91361049
2021-08-06,2580273.741833389
2021-08-07,2514727.5890531293
2021-08-08,2625778.4502401776
2021-08-09,2519157.372248127
2021-08-10,1877657.9253555043
2021-08-11,1816249.695306229
2021-08-12,1824244.298140014
2021-08-13,1779262.514565693
2021-08-14,1745815.4292331794
2021-08-15,1751246.8920320473
2021-08-16,1749073.219326423
2021-08-17,1738200.0777235997
2021-08-18,1796424.7262277375
2021-08-19,1892547.8229904722
2021-08-20,1982284.4316519373
2021-08-21,1966864.9060585534
2021-08-22,1984027.5506900083
2021-08-23,2030553.9876577314
2021-08-24,1932317.4817459655
2021-08-25,1950210.7424735222
2021-08-26,1846538.5128514487
2021-08-27,2007050.2701852808
2021-08-28,2009296.8644754319
2021-08-29,1977482.2423789874
2021-08-30,1945608.2814662752
2021-08-31,2008137.676770084
2021-09-01,2125757.203422237
2021-09-02,2159105.269925471
2021-09-03,2229585.879248628
2021-09-04,2234676.7296262695
2021-09-05,2328351.4368235404
2021-09-06,2342447.237986202
2021-09-07,1953275.6768620962
2021-09-08,1961644.4504643832
2021-09-09,2015007.1866930602
2021-09-10,1994964.75130216
2021-09-11,2033796.717249532
2021-09-12,2100919.7556136353
2021-09-13,2040618.3287535447
2021-09-14,2070607.1038236404
2021-09-15,2013783.5231582914
2021-09-16,2012914.3260092488
2021-09-17,1973218.7842608634
2021-09-18,2015651.162407125
2021-09-19,1988254.8040070378
2021-09-20,1821530.8149094193
2021-09-21,1764950.128057646
2021-09-22,1935062.412839348
2021-09-23,1957577.6802050571
2021-09-24,1889347.1850983205
2021-09-25,1875655.6718967243
2021-09-26,1868690.311794919
2021-09-27,1868949.9996277788
2021-09-28,1819758.9337757216
2021-09-29,1860926.6680509187
2021-09-30,1908454.2127508966
2021-10-01,1996347.308960547
2021-10-02,2016634.7337951325
2021-10-03,2021500.1999287044
2021-10-04,1976220.6318761017
2021-10-05,1970170.2804508968
2021-10-06,1942171.4852371018
2021-10-07,1971360.9898946881
2021-10-08,1958078.4460500907
2021-10-09,1843193.9276511916
2021-10-10,1887114.9607775966
2021-10-11,1865254.9308277802
2021-10-12,1892348.42168866
2021-10-13,1887717.6905943532
2021-10-14,1896532.6763418731
2021-10-15,1863609.396654867
2021-10-16,1869025.6702871786
2021-10-17,1883857.2211663723
2021-10-18,1865535.3117736708
2021-10-19,1884365.8681859067
2021-10-20,1877206.6056477423
2021-10-21,1912623.5387096142
2021-10-22,1926035.7806400529
2021-10-23,1897067.0446188294
2021-10-24,1892968.1620286352
2021-10-25,1905837.232609077
2021-10-26,1933281.3317639388
2021-10-27,1914916.9745569027
2021-10-28,1890218.172604185
2021-10-29,1933943.372841464
2021-10-30,1986048.9917981683
2021-10-31,1774842.5995838228
2021-11-01,1866463.8553954905
2021-11-02,1891997.324624356
2021-11-03,1954496.9600183363
2021-11-04,1953922.1568244891
2021-11-05,1948172.5926358989
2021-11-06,1969566.06668456
2021-11-07,1995614.92788275
2021-11-08,2049761.4877995267
2021-11-09,2001127.0340140667
2021-11-10,1944693.1955855696
2021-11-11,1974392.5431684067
2021-11-12,1938716.5302167095
2021-11-13,1982734.7050751399
2021-11-14,1983692.8935973844
2021-11-15,1947547.8979352852
2021-11-16,1869726.8971158687
2021-11-17,1890679.682669435
2021-11-18,1789791.0261905356
2021-11-19,1880519.9491403885
2021-11-20,1910424.2444996524
2021-11-21,1896623.3307721915
2021-11-22,1836054.743949687
2021-11-23,1885997.4498323912
2021-11-24,1854889.2435369976
2021-11-25,1868276.1020468508
2021-11-26,1773971.631415853
2021-11-27,1799008.6584855558
2021-11-28,1623632.2611352329
2021-11-29,1663700.2791129989
2021-11-30,1679676.2175247474
2021-12-01,1708569.4155615298
2021-12-02,1721365.9030716668
2021-12-03,1690678.6175011464
2021-12-04,1637076.711331603
2021-12-05,1645615.3885448738
2021-12-06,1659045.2064882116
2021-12-07,1655781.8385489492
2021-12-08,1653065.6215765495
2021-12-09,1663422.5425060126
2021-12-10,1669087.3112571335
2021-12-11,1644853.7966107198
2021-12-12,1638142.9999558588
2021-12-13,1660839.3936858322
2021-12-14,1654956.1293340465
2021-12-15,1662108.939674281
2021-12-16,1679429.635493066
2021-12-17,1708746.0187461067
2021-12-18,1691590.5509110922
2021-12-19,1692683.2792603234
2021-12-20,1697721.584296011
2021-12-21,1673917.2943958268
2021-12-22,1650134.3527418764
2021-12-23,1624596.3317860714
2021-12-24,1633964.5934756708
2021-12-25,1613975.9744038708
2021-12-26,1598511.3955391613
2021-12-27,1602000.1801061714
2021-12-28,1699775.4605037349
