,0
2022-06-25,844602.1302870612
2022-06-26,844602.1302870612
2022-06-27,844602.1302870612
2022-06-28,844602.1302870612
2022-06-29,844602.1302870612
2022-06-30,844602.1302870612
2022-07-01,844602.1302870612
2022-07-02,844602.1302870612
2022-07-03,844602.1302870612
2022-07-04,844602.1302870612
2022-07-05,844602.1302870612
2022-07-06,844602.1302870612
2022-07-07,846126.7654106638
2022-07-08,844332.6244574739
2022-07-09,844827.379719119
2022-07-10,838920.4646545644
2022-07-11,825164.9590849052
2022-07-12,819158.7829294575
2022-07-13,829577.2119312859
2022-07-14,839155.1857217646
2022-07-15,839084.0186433304
2022-07-16,846065.6731921544
2022-07-17,844928.1258163789
2022-07-18,865066.3579706895
2022-07-19,867842.3859532733
2022-07-20,847042.782461569
2022-07-21,864481.9445513845
2022-07-22,849192.9128151562
2022-07-23,844843.7450541585
2022-07-24,847830.9344258455
2022-07-25,819039.872267663
2022-07-26,819493.3451634543
2022-07-27,857720.8440753856
2022-07-28,878467.1205407305
2022-07-29,883725.9903828956
2022-07-30,881786.5256845007
2022-07-31,875898.3145195914
2022-08-01,870899.0332643407
2022-08-02,863468.7948105205
2022-08-03,864776.7043003143
2022-08-04,867416.8344030676
2022-08-05,886916.4206926313
2022-08-06,882309.4916170997
2022-08-07,891098.9510777926
2022-08-08,902932.0507528633
2022-08-09,889549.0702682134
2022-08-10,911854.2793026826
2022-08-11,911453.4708334124
2022-08-12,921463.3300176463
2022-08-13,924658.4692713927
2022-08-14,919947.6450460351
2022-08-15,910393.7318737073
2022-08-16,910258.3573187015
2022-08-17,893291.2119752719
2022-08-18,879906.7314103765
2022-08-19,841320.9540793283
2022-08-20,841086.9188868515
2022-08-21,849026.2885958565
2022-08-22,848815.7346845503
2022-08-23,854828.4073441431
2022-08-24,856137.6555899873
2022-08-25,856600.6049597838
2022-08-26,848403.1097664301
2022-08-27,847289.9962761131
2022-08-28,844811.9253923085
2022-08-29,845776.6732724679
2022-08-30,845144.5994078867
2022-08-31,845463.5231901591
2022-09-01,845792.5888913644
2022-09-02,845466.7337041047
2022-09-03,845133.2405525388
2022-09-04,845486.9695628264
2022-09-05,845142.3349141512
2022-09-06,840826.6273592565
2022-09-07,844232.4062838493
2022-09-08,846703.815673622
2022-09-09,852064.6737835761
2022-09-10,851986.56222037
2022-09-11,851215.5419103286
2022-09-12,850838.7876793084
2022-09-13,843713.0906411184
2022-09-14,844490.7647081884
2022-09-15,839456.6874882957
